id,name,phone,website,rating,reviews,address,industry,distance,ownerOperated,score,status,notes
823c0a77-864c-4267-8674-b29455fc3f66,Holiday Pet Lodge,(203) 269-4222,http://www.holidaypetlodge.com/,4.7,63,"1065 W Dayton Hill Rd, Wallingford, CT 06492, USA",All,~15mi zone,True,95,Tee Box,
e16936e6-6c1f-423e-b131-80db2db47c9f,Pleasant Paws Pet Center,(203) 491-2770,http://pleasantpawspetcenter.com/,4.4,196,"94 S Main St, Newtown, CT 06470, USA",All,~15mi zone,True,95,Tee Box,
1a0933e3-e949-4514-8fc0-8b30930fedd8,The Dapper Dog,(203) 266-7800,http://thedapperdogllc.com/,4.7,35,"564 Main St S, Bethlehem, CT 06751, USA",All,~15mi zone,True,95,Tee Box,
fb49fa76-9463-44c1-902b-3294d8c541c8,Wiggles Pet Resort in Middlebury,(860) 980-1411,https://wigglespetresort.com/,4.8,71,"1082 Southford Rd, Middlebury, CT 06762, USA",All,~15mi zone,True,95,Tee Box,
82526268-8320-411d-8d33-c2e9c998aa10,Haute Dog Hotel - Southbury CT,(203) 491-4444,http://www.hautedoghotel.com/,4.9,30,"522 N Georges Hill Rd, Southbury, CT 06488, USA",All,~15mi zone,True,95,Tee Box,
969cfde5-cecd-4c72-aa3c-c9f8233eb9be,Natural Pet Oasis,(860) 361-9900,https://dogrb.com/explore/natural-pet-oasis/,4.9,69,"9 Knight St, Watertown, CT 06795, USA",All,~15mi zone,True,95,Tee Box,
9c9adfe7-431e-4e5c-8815-e429ed0bcd09,OutCATS grooming,(203) 913-3586,http://outcatsgrooming.com/,5.0,35,"71 S Main St STE 12, Newtown, CT 06470, USA",All,~15mi zone,True,95,Tee Box,
5daa9849-1980-4539-82b0-191804d66376,All 4 Paws Pet Care,(860) 840-1880,http://all4pawspetcarellc.com/,4.9,88,"84 Custer St, West Hartford, CT 06110, USA",All,~15mi zone,True,95,Tee Box,
69b15c99-1f88-4a8a-9753-80658c29266b,What a Ruff Life,(860) 666-7833,http://whatarufflife.net/,4.8,74,"94 Pane Rd, Newington, CT 06111, USA",All,~15mi zone,True,95,Tee Box,
7c726fe4-0f6a-417a-af1b-353aab4e081c,Planet Bark,(860) 882-1711,http://www.planetbark.com/,4.7,71,"37 Darcy St, West Hartford, CT 06110, USA",All,~15mi zone,True,95,Tee Box,
ab094837-7379-47c2-a46f-5b760026a776,Home Dog Care,(860) 938-1011,https://home-dog-care.ueniweb.com/?utm_campaign=gmb,5.0,4,"101 Saddle Hill Rd, Newington, CT 06111, USA",All,~15mi zone,True,95,Tee Box,
28dcdf57-a38b-4c1d-9637-941684cbb119,Express Your Pet,(860) 563-7387,http://www.expressyourpet.com/,4.0,50,"945 Cromwell Ave # M, Rocky Hill, CT 06067, USA",All,~15mi zone,True,95,Tee Box,
b47945c1-2db1-4783-b174-d0e924176575,Magnolia Hill Pet Resort,(203) 405-3214,https://www.magnoliahillpetresort.com/,4.6,22,"7 Magnolia Hill Rd, Bethlehem, CT 06751, USA",All,~15mi zone,True,95,Tee Box,
5b494222-88fa-44a2-b0be-14fc0bf588a0,Reenee's Haven,(203) 788-6552,http://reeneeshaven.com/,4.4,7,"283 Main St S, Bethlehem, CT 06751, USA",All,~15mi zone,True,95,Tee Box,
84534ee6-4cb3-47df-b807-c3c5c84e3f1f,Country Clippers,(860) 480-4615,https://pawq.net/explore/country-clippers/,4.6,8,"16 Goslee Rd, Bantam, CT 06750, USA",All,~15mi zone,True,95,Tee Box,
74ca19ce-bd31-4f8d-835a-5d338ec819d7,Great Pets by Brian KIlcommons,(914) 755-8892,http://greatdogsbybrian.dog/,4.7,43,"182 Magnolia Hill Rd, Bethlehem, CT 06751, USA",All,~15mi zone,True,95,Tee Box,
06c36dac-c72d-4397-ba25-e247e13f3d87,Wedding Bliss Pet Care,(203) 710-2037,http://www.weddingblisspetcare.com/,5.0,8,"2351 Boston Post Rd #104, Guilford, CT 06437, USA",All,~15mi zone,True,95,Tee Box,
8a2f0a77-eeec-4a79-9ddd-bd4ac435ce1a,"Animal Adventures and TLC, LLC",(203) 623-3783,https://animaladventurestlc.com/,5.0,14,"15 Edward Rd, North Branford, CT 06471, USA",All,~15mi zone,True,95,Tee Box,
037f2960-6f35-4e83-9db9-ad9f4e3e46a2,"Hooves, Hounds & Whiskers Pet Sitting LLC",(203) 907-8590,https://www.hhwpetsittersofct.com/,4.7,15,"28 School St #3328, Branford, CT 06405, USA",All,~15mi zone,True,95,Tee Box,
ece98692-7ee3-4958-849f-1e40fbd4c77a,Shoreline Pet Lodge,(203) 488-9660,http://www.shorelinepetlodge.com/,4.6,111,"157 Pine Orchard Rd, Branford, CT 06405, USA",All,~15mi zone,True,95,Tee Box,
df099dbe-85c1-4e41-95c1-fa52d346204f,Pawsome pets,(203) 234-6787,http://pawsomepetsct.com/,4.8,72,"2374 Foxon Rd, North Branford, CT 06471, USA",All,~15mi zone,True,95,Tee Box,
40ea721e-9757-4885-8b59-90f2b86672f9,The Metro Pooch,(203) 481-2000,http://themetropooch.com/,4.7,116,"201 Soundview Rd, Guilford, CT 06437, USA",All,~15mi zone,True,95,Tee Box,
fbb15260-e5f3-4f3c-a89a-19b8d6823700,"The Dog Sitter, LLC",(203) 500-2632,http://thedogsitterct.com/,5.0,60,"1 Taylor Ln, Guilford, CT 06437, USA",All,~15mi zone,True,95,Tee Box,
e56fb634-85d4-4cd3-8b29-0c422c9f4a2c,Connecticut Pet Services LLC,(203) 543-9053,http://www.connecticutpetservices.com/,4.3,4,"440 Webb Cir, Monroe, CT 06468, USA",All,~15mi zone,True,95,Tee Box,
32ae42f4-ca84-43b1-b509-76600e6324c9,Dogtopia of Shelton,(203) 973-7233,https://www.dogtopia.com/connecticut-shelton/,4.7,84,"850 Bridgeport Ave, Shelton, CT 06484, USA",All,~15mi zone,True,95,Tee Box,
43a779df-147b-4231-a5e8-59445758ee60,Life is Ruff LLC,(203) 521-4317,http://www.lifeisruffllc.com/,4.0,6,"296 Walnut Tree Hill Rd, Shelton, CT 06484, USA",All,~15mi zone,True,95,Tee Box,
f3118fcb-a6fc-4c0e-a4e5-52c8195e448d,Groomer Has it!,(203) 304-9540,http://groomerhasitct.com/,5.0,14,"123 S Main St, Newtown, CT 06470, USA",All,~15mi zone,True,95,Tee Box,
ec5a5c5a-d777-4fac-8879-38b7105e547c,New England Aerial Cleaning Co.,(855) 237-4255,http://www.newenglandaerialcleaning.com/,5.0,23,"8 Dayton Rd, Bethany, CT 06524, USA",All,~15mi zone,True,95,Fairway,
80538b9b-8626-4f6f-aa18-b7f242d77708,Trident Pressure Wash LLC,(860) 919-0969,https://tridentpressurewashct.com/,5.0,188,"45 Partridge Dr, Southington, CT 06489, USA",All,~15mi zone,True,95,Fairway,
ced3e723-16de-42d9-bade-54911cf68225,AquaPro Pressure Washing,(203) 815-9162,https://aquapropressurewashingct.com/,5.0,113,"10 Legion Rd, Seymour, CT 06483, USA",All,~15mi zone,True,95,Hazard,
ba3a6481-35dc-4a3f-90d3-cc0feecd5262,Royalty House Wash,(203) 490-8355,https://www.royaltyhousewash.com/,5.0,8,"82 Rosario Dr, Waterbury, CT 06708, USA",All,~15mi zone,True,95,Fairway,
3f600637-b341-451a-967d-b586b71e977a,Pressure Washing and Painting Pros,(203) 228-1028,https://ctpressurewashingpros.com/,5.0,201,"48 Clearview Knoll, Middlebury, CT 06762, USA",All,~15mi zone,True,95,Do Not Call,
6384cd3f-38d0-479d-a1eb-77277aa91430,Savage Pressure Washing,(860) 712-0570,http://savagepw.com/,5.0,11,"125 Chicory Dr, Wolcott, CT 06716, USA",All,~15mi zone,True,95,Fairway,
246be5f4-e282-4b5e-85a2-aef5f018069a,GAD Home Improvements LLC,(203) 232-0706,https://gadhomeimprovements.com/,5.0,12,"52 Ridge Rd, Naugatuck, CT 06770, USA",All,~15mi zone,True,95,Fairway,
638e7670-ef56-462c-b4ec-22ccc82b6c86,JG Powerclean LLC,(860) 329-6926,https://jgpowerclean.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile,5.0,75,"Plainville, CT 06062, USA",All,~15mi zone,True,95,Do Not Call,
7a25031a-237b-4094-a304-1aa3e83d4f46,"PALS Power Washing, LLC",(860) 919-8748,http://www.palspowerwashing.com/,4.6,49,"41 Riverside Ct, Southington, CT 06489, USA",All,~15mi zone,True,95,Hazard,
3206f26c-778b-4712-9be8-19a85717cb1c,Luis Gutter Clean soft wash,(203) 675-4039,https://www.luisguttercleansoftwashpowerwash.com/,5.0,187,"39 Spring St, Wallingford, CT 06492, USA",All,~15mi zone,True,95,Do Not Call,
1fd1faaf-d5b0-4ad4-91d1-5d6bb00c07a8,TEAM PRO POWERWASHING LLC,(203) 683-8316,https://team-pro-powerwashing.ueniweb.com/,5.0,131,"31 Welles Terrace, Meriden, CT 06450, USA",All,~15mi zone,True,95,Do Not Call,
05353a24-eda0-4b02-8aa6-ad592a001cf9,Shaboo Ct Cleaning LLC,(203) 512-8121,http://shabooctcleaning.com/,5.0,107,"5 Pomperaug Rd, Newtown, CT 06470, USA",All,~15mi zone,True,95,Tee Box,
27e598f1-f603-4184-9708-80e84eea6c7d,Ryan's Softwash,(860) 830-0040,http://www.ryanssoftwash.com/,5.0,57,"96 Cambridge St, West Hartford, CT 06110, USA",All,~15mi zone,True,95,Do Not Call,
963b97ea-4664-4837-9ec5-1d6d4d43a594,J & G Cleaning and Maintenance,(860) 893-5449,https://www.jgcleanct.com/,5.0,191,"111 Sterling St, New Britain, CT 06053, USA",All,~15mi zone,True,95,Do Not Call,
5d772ef0-3f0f-4a7a-9843-7264a7d7810b,Eagle's Power Washing,(860) 804-6780,http://www.eaglespowerwash.com/,5.0,35,"159 Camp Ave, Newington, CT 06111, USA",All,~15mi zone,True,95,Tee Box,
a97b648a-7e55-45b4-a11e-f44259e10e11,Platinum Powerwashing LLC,(860) 385-8874,https://platinumwashct.com/,5.0,7,"2600 Berlin Tpke #11, Newington, CT 06111, USA",All,~15mi zone,True,95,Do Not Call,
8c8d7f3c-fd37-4813-aa55-ca15b00f4f17,Exterior House Wash,(203) 287-8560,http://www.exteriorhousewash.com/,4.7,13,"Howard Dr, Hamden, CT 06514, USA",All,~15mi zone,True,95,Fairway,
86d615dd-312c-47bd-8c86-90585f5c425b,Pure Power Washing LLC,(203) 819-7097,https://www.purepowerwashingllc.com/,5.0,36,"22 Cove Terrace, Branford, CT 06405, USA",All,~15mi zone,True,95,Tee Box,
0b92c927-b148-4149-9bc9-77cc1e1ec32c,DS Cleaning Service,(203) 814-7618,https://dscleaningservices.online/,5.0,10,"800 Village Walk, Guilford, CT 06437, USA",All,~15mi zone,True,95,Do Not Call,
950a6016-92b2-4bfc-8ab7-b0a16bad7083,Leidy's Cleaning Services LLC,(380) 223-4484,,5.0,11,"436 3rd Ave, West Haven, CT 06516, USA",All,~15mi zone,True,95,Tee Box,
585a0fb3-ef80-49a3-9c55-2716ce5dbfec,New Haven Pressure Washing,(203) 257-6688,https://www.newhavenctpressurewashing.com/,5.0,29,"31 Woodlawn Ave, Ansonia, CT 06401, USA",All,~15mi zone,True,95,Tee Box,
1f0e00f0-174f-46ec-a3d2-4e686788208b,Perry’s Pressure Washing CT LLC,(203) 506-4677,http://perryspressurewash.com/,5.0,27,"26 Bellevue Terrace, Seymour, CT 06483, USA",All,~15mi zone,True,95,Tee Box,
41703410-8580-4c5e-aefa-daad8cb5fefa,Tafur LLC,(203) 727-2126,https://www.tafurllc.com/,4.8,58,"26 Colonial Village, Shelton, CT 06484, USA",All,~15mi zone,True,95,Tee Box,
2b17550a-f3c5-4118-9897-5bdbc4bfbee0,Bert Falsetti's Home Improvement LLC,(203) 258-5177,https://bertfalsettillc.wixsite.com/falsetti,5.0,69,"56 Woodfield Dr, Shelton, CT 06484, USA",All,~15mi zone,True,95,Do Not Call,
83e624c8-e127-4427-b897-942d4df893fb,Select Fence and Guardrail LLC,(203) 589-3821,https://www.selectfenceandconstruction.com/,4.8,18,"75 Vly Service Rd, North Haven, CT 06473, USA",All,~15mi zone,True,95,Fairway,
e204d69f-1bb3-4367-a7b1-872f51151f8f,UConn Fence & Masonry LLC,(203) 725-8857,http://www.uconnfence.com/,5.0,40,"64 Rita Ave, Cheshire, CT 06410, USA",All,~15mi zone,True,95,Bunker,
62aeae05-9d31-4fdd-8033-62d65cee6cb4,Champion Fence Co.,(203) 997-3719,http://champion-fence.com/,4.8,65,"7 Nichols St, Seymour, CT 06483, USA",All,~15mi zone,True,95,Hazard,
dd88d08b-f15b-4614-8d4f-fec6d2fa852e,Luxury Fence. LLC,(203) 519-1757,https://luxury-fence.com/,4.8,68,"64 Keefe St, Waterbury, CT 06706, USA",All,~15mi zone,True,95,Do Not Call,
9338d0bd-5f57-46c5-a0de-d30bad7c6c5b,RSVP Fence LLC,(860) 517-6852,https://www.rsvpfence.com/,5.0,103,"19 S Borough Rd, Southington, CT 06489, USA",All,~15mi zone,True,95,Do Not Call,
b7f0d9ab-9784-4a88-b80f-b9eb250b5f10,Brothers Fence Company LLC,(475) 259-9258,https://www.angi.com/companylist/us/ct/oakville/brothers-fence-company-llc-reviews-1.htm,4.8,70,"601 Buckingham St, Watertown, CT 06779, USA",All,~15mi zone,True,95,Fairway,
0833805c-dc1f-48f3-a445-96bb06bf2128,New fence of Connecticut LLC,(475) 449-7484,http://www.newfenceofconnecticutllc.com/,5.0,38,"39 Irion St, Waterbury, CT 06704, USA",All,~15mi zone,True,95,Do Not Call,
c7e7d42c-0728-4d4d-9634-ee9206f53d08,M&B Unlimited Construction LLC,(203) 687-3307,https://www.mbconstructionct.com/,5.0,83,"337 Sir Walter Dr, Cheshire, CT 06410, USA",All,~15mi zone,True,95,Do Not Call,
51655edc-9887-4790-bea2-4fe5ae0b52da,Southington Rustic Fence Company,(860) 628-4162,http://www.onlinefence.com/,4.6,69,"134 Queen St, Southington, CT 06489, USA",All,~15mi zone,True,95,Fairway,reception
5cfa9076-df13-4153-b5d1-5d4a9333f280,Eagle Fence & Guardrail,(860) 747-1288,https://www.eagle-fence.com/,4.4,59,"15 Robert Jackson Way, Plainville, CT 06062, USA",All,~15mi zone,True,95,Fairway,reception
64b77705-8b16-4145-b8fe-336f7be48ea8,AFFORD A FENCE,(860) 690-6514,https://www.facebook.com/profile.php?id=100039384866068,4.0,8,"11 4th St, Bristol, CT 06010, USA",All,~15mi zone,True,95,Do Not Call,
b8f17e92-0bdf-465d-879b-32fbb3df1cca,"H&M Fence, LLC",(203) 887-9468,https://www.hmfence.com/,4.9,46,"642 Saw Mill Rd, West Haven, CT 06516, USA",All,~15mi zone,True,95,Fairway,
37cfdaab-c5d4-4030-9a59-5fb5bfb4b635,Reliable Fence CT,(203) 933-5404,https://www.reliablefencect.com/,4.9,117,"1072 Boston Post Rd, West Haven, CT 06516, USA",All,~15mi zone,True,95,Fairway,
c692cf6e-1c07-443c-a30a-02268fdfaa0a,Fence Builders USA LLC,(475) 256-5234,https://fencebuildersusa.com/,5.0,4,"132 Silvermine Rd, Seymour, CT 06483, USA",All,~15mi zone,True,95,Fairway,
ce0cb244-edb1-4746-8b2a-8a1e2f4442bc,Frankson Fence Co,(203) 288-2588,https://www.franksonfencect.com/,4.2,22,"385 Sackett Point Rd, North Haven, CT 06473, USA",All,~15mi zone,True,95,Fairway,
bcc5ee71-5c2f-4936-8466-bb26664d8b32,Orange Fence & Supply,(203) 795-1321,https://orangefence.com/,3.5,61,"205 Boston Post Rd, Orange, CT 06477, USA",All,~15mi zone,True,95,Fairway,
9b90a38e-19ab-4d20-b8cf-54000d189f47,White Eagle Fence,(203) 887-2104,https://sites.google.com/view/whiteeaglefencect/main-page?authuser=3&gad_source=1&gad_campaignid=23058449705&gclid=Cj0KCQjw9JLHBhC-ARIsAK4Phcr4r0ZbgrpEzbOWRxKLNLyBAICFQQhvmOxie_njNxXpr4H3fjYQH9QaAuYmEALw_wcB,5.0,105,"94 Lilac St, New Haven, CT 06511, USA",All,~15mi zone,True,95,Fairway,
7b195ef3-acf7-4a7b-905b-e5a07145cc83,Total Fence LLC,(203) 497-9096,http://totalfencellc.com/,3.8,9,"525 Ella T Grasso Blvd, New Haven, CT 06519, USA",All,~15mi zone,True,95,Fairway,
1cf616ee-5fff-4cf6-80f8-0605f5476e96,Jennifer Fence LLC,(203) 739-9595,http://www.jenniferfence.com/,4.4,7,"30 Orford Rd, West Haven, CT 06516, USA",All,~15mi zone,True,95,Do Not Call,
096e9339-78d5-44b1-ac5d-6fb265698796,"Oxford Fence Company & Supply, LLC",(203) 828-6367,https://www.oxford-fence.com/,5.0,15,"117 Oxford Rd, Oxford, CT 06478, USA",All,~15mi zone,True,95,Green,emailed andy  the owner
6b060a94-e2a9-46b6-9c5e-8b4b57166f15,Cornerstone Fence of Connecticut,(203) 237-4283,http://cornerstonefence.info/,4.2,42,"266 Reservoir Ave, Meriden, CT 06451, USA",All,~15mi zone,True,95,Fairway,
e2018d70-6d3c-47d0-a37d-daee012bdfd6,Remy Fence & Masonry,(203) 641-2742,https://www.remyfenceandmasonry.com/,5.0,86,"193 Hall Ave, Wallingford, CT 06492, USA",All,~15mi zone,True,95,Hazard,
7bfe1516-ca7b-44b8-b295-16dd163e5ce1,Guilford Fenceworks,(203) 484-2700,http://www.guilfordfenceworks.com/,4.3,48,"1880 Middletown Ave, Northford, CT 06472, USA",All,~15mi zone,True,95,Do Not Call,
ea1f6c0c-53a3-47f3-a19b-81df07dd0839,Durham Fence,(860) 349-9898,http://www.durhamfenceco.com/,4.6,38,"41 Industrial Park Access Rd, Middlefield, CT 06455, USA",All,~15mi zone,True,95,Fairway,
311652a1-8554-4a31-aa99-779153a74572,Rockland Fence LLC,(860) 840-2223,http://rocklandfencect.com/,4.9,32,"11A Old Indian Trail, Middlefield, CT 06455, USA",All,~15mi zone,True,95,Fairway,
85be901f-49a8-49ca-a36c-5846d468b199,WB Carpentry LLC,(203) 733-9104,https://wbcarpentryllc.jobbersites.com/,5.0,7,"60 Leavenworth Rd, Woodbury, CT 06798, USA",All,~15mi zone,True,95,Hazard,
e478fcab-c143-4280-962b-3cc904bb9f26,Cox Fence,(860) 461-0649,https://coxfence.com/,4.9,166,"116 Willard Ave Suite 102, Newington, CT 06111, USA",All,~15mi zone,True,95,Do Not Call,
92186988-6898-4527-98fe-9873fb2df8aa,Fence Appeal,(860) 500-7030,http://fenceappealct.com/,4.6,60,"1275 Cromwell Ave Suite E 3, Rocky Hill, CT 06067, USA",All,~15mi zone,True,95,Fairway,
0400cb6e-66cc-4c60-8a86-b2169acb4b11,Hemlock Contracting of CT,(860) 836-9400,https://hemlockcontractingco.com/deck-builder-hartford/,5.0,97,"90 Margarita Dr, Hartford, CT 06106, USA",All,~15mi zone,True,95,Fairway,reception. amanda
28b176ef-f488-4dd9-ae05-b402a6401e1c,New Britain Fence Co. LLC,(860) 224-6997,http://newbritainfence.com/,4.1,9,"777 Osgood Ave, New Britain, CT 06053, USA",All,~15mi zone,True,95,Fairway,
d71f2be3-f7af-4a10-b8d1-ecb13de0f9c5,WAYSIDE FENCE,(860) 594-1090,https://www.waysidefence.com/,3.4,7,"56 Fenn Rd, Newington, CT 06111, USA",All,~15mi zone,True,95,Fairway,"reception, look out for a call from mike"
75bc187b-32b0-4608-917d-3b72afe5f256,Fence's Unlimited,(203) 707-1368,,5.0,2,"Waterbury, CT 06701, USA",All,~15mi zone,True,95,Do Not Call,
09e7f51f-4140-4d7f-9ed6-5e3b67bbb8bc,Atlas Outdoor,(203) 483-9013,https://www.atlasoutdoor.com/,4.5,113,"30 NE Industrial Rd, Branford, CT 06405, USA",All,~15mi zone,True,95,Fairway,left message for mekrting guy
54620da4-7a58-4fc2-b952-2a9da0f28845,T&R Home Improvement,(203) 954-8595,http://relovemyhome.com/,5.0,61,"146 Wells View Rd, Shelton, CT 06484, USA",All,~15mi zone,True,95,Bunker,owner is in after 4
03f385cf-871b-46c0-a11c-7e0afed5f88e,Best Way Roofing LLC,(860) 855-3218,https://bestwayroofingllc.com/,4.9,238,"102 Wolcott Rd, Wolcott, CT 06716, USA",All,~15mi zone,True,95,Fairway,
c8040ea0-6540-4f34-93ab-e58103cab7c6,Manny Roofing,(475) 203-1939,https://www.ctroofingpros.com/?utm_campaign=gmb,4.9,126,"127 S Main St, Beacon Falls, CT 06403, USA",All,~15mi zone,True,95,Fairway,
8d9a6574-0489-4dc5-84d2-2644d2bc36db,Pesantez Roofing LLC,(401) 359-5187,https://www.pesantezroofingllc.com/,4.6,59,"325 Hillside Ave, Naugatuck, CT 06770, USA",All,~15mi zone,True,95,Bunker,
7804a195-6cf8-4fd6-8c60-a4e5e15d5833,All Star Roofing,(860) 508-2173,http://www.allstarroofingct.com/,5.0,76,"60 Waterbury Rd Suite 2D, Prospect, CT 06712, USA",All,~15mi zone,True,95,Fairway,
4c0479f7-0222-4893-81d7-ba31c2afba36,Hira Roofing,(203) 707-1104,http://hiraroofing.com/,5.0,81,"155 Main St, Oakville, CT 06779, USA",All,~15mi zone,True,95,Do Not Call,
aea3fe1a-07f5-451c-94a5-c5ea25c756a5,Above the Rest Roofing and Siding,(860) 329-6634,https://www.abovetherestroofingandsiding.com/,4.9,36,"1460 Meriden-Waterbury Turnpike #6, Plantsville, CT 06479, USA",All,~15mi zone,True,95,Fairway,
783815d4-379a-4ab2-b541-e41529151570,Modern Way Roofing & Siding,(203) 884-8079,http://www.modernwayroofing.com/?utm_campaign=gmb,4.9,228,"1022 Main St, Watertown, CT 06795, USA",All,~15mi zone,True,95,Do Not Call,
c0b4a439-2a94-4cf7-a89f-f56763d44b21,Express Roofing & Remodeling LLC,(203) 527-3702,https://expresroofing.com/,4.8,31,"35 Baldwin Ave, Waterbury, CT 06706, USA",All,~15mi zone,True,95,Fairway,
c3d02c85-83d0-46b9-9787-32ea80516e61,M & J Roofing Services,(877) 766-3318,http://mjroofing.site/,4.8,34,"347 S Leonard St, Waterbury, CT 06708, USA",All,~15mi zone,True,95,Fairway,
3d7d434a-3a21-44c0-971f-3113082da9b2,CHE ROOFING,(203) 802-0469,https://cheroofingllc.com/,5.0,31,"63 Bellevue St, Waterbury, CT 06704, USA",All,~15mi zone,True,95,Fairway,
870113cf-df67-471f-9884-51e6ee76f48c,# 1 In Roofing and Siding LLC,(203) 600-8892,http://www.number1roofingct.com/,5.0,34,"3714 Whitney Ave, Hamden, CT 06518, USA",All,~15mi zone,True,95,Do Not Call,
ac092262-3902-41df-8f29-08ef30119ba4,Flash Roofing LLC,(860) 398-2166,https://flashroofingllc.com/,4.9,71,"27 Waterbury Rd, Prospect, CT 06712, USA",All,~15mi zone,True,95,Fairway,
97665016-73e7-430c-a60d-c18311bb8916,Royal Roofing,(475) 255-8647,https://myroyalroof.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5.0,48,"104 Waterbury Rd, Prospect, CT 06712, USA",All,~15mi zone,True,95,Green,
35760d71-4e2b-4fed-8e28-f0b3ad27e574,All Site Builders,(203) 980-0698,https://allsitebuilders.com/,5.0,156,"526 W Main St, Cheshire, CT 06410, USA",All,~15mi zone,True,95,Do Not Call,
2958f192-e558-4549-9157-6995a3e9beea,Albana Roofing,(203) 759-1791,https://www.albanaroofing.com/,4.7,65,"40 Union City Rd Suite F, Prospect, CT 06712, USA",All,~15mi zone,True,95,Fairway,
d5dda4a0-9acf-420f-8845-ace79628a36d,PAOLINO ROOFING,(203) 721-1442,http://www.paolinoroofing.com/,4.9,46,"463 Congress Ave, Waterbury, CT 06702, USA",All,~15mi zone,True,95,Fairway,
ae8535c6-7728-4dbd-b684-921ac45b9a07,DG Roof Pros,(860) 681-7643,http://www.dgroofpros.com/,5.0,22,"95 Wolcott Rd, Wolcott, CT 06716, USA",All,~15mi zone,True,95,Green,emailed jeremy owner
b820bad1-6e98-4b0f-b72f-3ef5d3f30306,Roof Ready Home Improvements LLC,(203) 706-9221,http://myroofready.com/,5.0,101,"510 Cornwall Ave Suite 1, Cheshire, CT 06410, USA",All,~15mi zone,True,95,Hazard,
19ac1874-aac6-499e-9c89-3f3ec84e89be,"Elite Roofing, LLC - Commercial Roofers",(203) 439-7718,https://eliteroofingcrew.com/,4.5,11,"275 Maple Ave Suite 1, Cheshire, CT 06410, USA",All,~15mi zone,True,95,Fairway,
b7586aad-24cd-48d7-bd47-de0c7fe2e370,Armor Shield Exteriors,(203) 527-5338,https://www.armorshieldroof.com/,4.7,178,"15 Falls Ave, Oakville, CT 06779, USA",All,~15mi zone,True,95,Do Not Call,
b9678ebb-6fed-4fb6-b24f-0e5987825abc,START ROOFING LLC,(475) 341-4734,https://www.startroofing-llc.com/,5.0,8,"499 Hill St, Waterbury, CT 06704, USA",All,~15mi zone,True,95,Do Not Call,
64c54dc9-e673-40a2-8e94-eb19c3fc2bff,"Cheshire Roofing, LLC",(203) 272-6964,https://cheshireroofingandsiding.com/,4.7,15,"1030 S Main St #6, Cheshire, CT 06410, USA",All,~15mi zone,True,95,Fairway,
d81f103a-05d7-42c1-88be-f80c61de811f,Epic Exteriors LLC,(860) 925-7663,http://www.epicexteriorsct.com/,5.0,174,"102 W Center St, Southington, CT 06489, USA",All,~15mi zone,True,95,Fairway,
d1df22d6-d7af-44f6-b6e2-d8ad89eba345,Roofing Contractor of Prospect,(860) 845-4495,https://roofingcontractor-prospectct.com/,5.0,7,"7 Terry Rd Suite 1, Prospect, CT 06712, USA",All,~15mi zone,True,95,Do Not Call,
e13fef7d-1a7a-4de3-9f27-371cfa548f5c,iSP Roofing,(203) 896-4999,https://www.isproofingusa.com/,5.0,48,"751 Straits Turnpike, Middlebury, CT 06762, USA",All,~15mi zone,True,95,Fairway,
b9fbd330-4b85-4c86-970b-61fde2b413ea,All Town Roofing LLC,(860) 778-9100,https://alltownroofingllc.com/,5.0,8,"59 Bishop St, Waterbury, CT 06704, USA",All,~15mi zone,True,95,Fairway,
015669e9-d2b1-4930-8e6a-242cc5290a17,Mega Construction of CT LLC,(203) 510-4085,https://megaconstructionllcofct.com/,5.0,61,"138 Madera Dr, Waterbury, CT 06704, USA",All,~15mi zone,True,95,Fairway,
278e514e-fbc5-421c-a406-003ec55f0c75,Best Army’s OGZ Roofing and Siding LLC,(203) 519-4809,http://bestarmysogzroofingsiding.com/,5.0,12,"74 Edson Ave, Waterbury, CT 06705, USA",All,~15mi zone,True,95,Do Not Call,
e4aba64c-38c2-4099-9f20-42ae8d0ec9cd,New England Masonry & Roofing,(203) 729-2266,https://www.nemasonry.com/?utm_source=GMB&utm_medium=Organic,4.3,3,"146 Sheridan Dr, Naugatuck, CT 06770, USA",All,~15mi zone,True,95,Tee Box,
0f3256f0-a858-47d7-a457-f8428ccc5252,Apex Exteriors LLC,(203) 923-8121,https://www.apexexteriors.net/,4.8,43,"207 Bank St Suite 3A, Waterbury, CT 06702, USA",All,~15mi zone,True,95,Do Not Call,
623180f1-229e-4434-aed9-e13c2018da49,R&R Roofing LLC,(203) 879-2822,https://www.randrroofingllc.com/,4.6,40,"1664 Wolcott Rd, Wolcott, CT 06716, USA",All,~15mi zone,True,95,Fairway,
732942ca-52ef-4e21-aa0d-15d734c140d0,First Choice Roofing,(860) 218-8770,https://firstchoiceroofingcontractors.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website,5.0,44,"360B Queen St #365, Southington, CT 06489, USA",All,~15mi zone,True,95,Hazard,
12fa15f9-19fe-4a70-ab4c-9f0ca18cfa50,"Rodrick Roofing and Siding, LLC",(860) 436-7098,https://rodrickroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,5.0,27,"70 Main St, Thomaston, CT 06787, USA",All,~15mi zone,True,95,Bunker,
